,date,tweet,HASHTAG,count_hashtag
1255,2018-07-11,[被删微博] #censored 「中山大学对张鹏的处理结果，大家满意吗？群众买单吗？ 「 Original user id: 麦子X Date: 2018-07-11 21:04:15 Censored time:: 2018-07-11 23:24:06. #metoo #china #sexscandal pic.twitter.com/Czj2fId6CX,"['CENSORED', 'CHINA', 'SEXSCANDAL']",3
1256,2018-07-11,【广州中山大学处分张鹏方式再惹关注，中国 #Metoo 运动为何举步为艰？】  日前，一篇指广州中山大学教授张鹏涉性骚扰至少5位女性的报导引起广泛关注。争论引爆时，社交媒体曾一度热传张鹏未打马赛克照片，此举是否合适？   @LINK ,[],0
1257,2018-07-11,#MeToo ( 就说这个 hashtag 不是这样用,[],0
1258,2018-07-10,⚽️🏃‍♀️🏃‍♂️🏃‍♀️🏃‍♂️🏃‍♀️🏃‍♂️🏃‍♀️🙌 #Bonjourlesamis 🌸 🌲 🇫🇷😊 #Ciaoamici 🇮🇹🌸🌲 😊 #BomDiaamigos 🇧🇷🇵🇹😊 #Goodmorningfriends 😊 🇺🇸🗽 #早上好 朋友。🌲🌸😊 #صباح الخير 🌲🌸😊 #おはようございます 😊 #StopHarassement🚫 #Metoo  pic.twitter.com/K3EsbTVx5b,"['BONJOURLESAMIS', 'CIAOAMICI', 'BOMDIAAMIGOS', 'GOODMORNINGFRIENDS', '早上好', 'صباح', 'おはようございます', 'STOPHARASSEMENT']",8
1259,2018-07-10,无奈你还是约不到😂 #metoo 🤪,[],0
1260,2018-07-10,#Censored [风青杨：大学教授为什么敢把手伸向女学生？]7月8日一篇名为《她曾以为自己能逃开教授的手》的文章在互联网上热传。该网文中，五名女性举报中山大学社会学与人类学学院教授、青年长江学者张鹏从2011年至2017年持续性骚扰女学生及女教师。...五名女性已于两个月前向学校纪委实名举报 #metoo  pic.twitter.com/Ti3JfmN3JA,['CENSORED'],1
1261,2018-07-09,教授六年性骚扰仅一纸「党内处分」：她们被扼杀的学术之路｜#MeToo 在中国｜广场｜端传媒 Initium Media  @LINK … via @MENTION,[],0
1262,2018-07-09,我喜欢一部 @MENTION 影片  @LINK  Dave Chappelle on comedy in the #MeToo moment: 'We're all figuring this out',[],0
1263,2018-07-08,网易人间：她曾以为自己能逃开教授的手（中大人类学张鹏教授性骚扰事件）  目前中国当局对 #MeToo 等性别运动十分忌讳，严厉打压。此文已被全网查删，此为网页快照。  #MeToo  @LINK ,[],0
1264,2018-07-08, @LINK …卡尔森曾为美利坚小姐，也是「我也是」（#MeToo）反性骚扰运动早期发起人之一。她于6月5日宣布，该选美取消泳装和晚礼服竞赛项目，改以更多的台上谈话取代。她说，「在我们国家的文化革命正风起云涌」之际，让妇女抒发心声，至为重要。,[],0
1265,2018-07-08,尽管我不知道零容忍社会要怎么处理「凝视双腿」，但是管他呢，先 #metoo 再说,[],0
1266,2018-07-07,上一次接近女色（真的是离得近）还是四月底……我这想要被 #MeToo 都没有机会。 这俩月过的太艰难了。,[],0
1267,2018-07-07,就这么被 #MeToo 了……,[],0
1268,2018-07-06,提醒一下，hashtag两端要加空格，否则无效，比如这样 #metoo,[],0
1269,2018-07-06,又同「#MeToo」事件有关  @LINK …,[],0
1270,2018-07-02,体位的重要性「受到「#MeToo」风潮影响，瑞典将「未得对方明确同意而进行的性行为」列为强奸，新法例于周日生效。有参与立法的法官哈内尔则向公众派定心丸：「大家当然毋须煞有介事地说『我愿意』，或性交前在应用程式上按下『同意』之类。只要是身体上主动自由地参与已是一种授权。」,[],0
1271,2018-07-01,【来场感谢】【 #ＭeToo 运动与当代摄影】 【座谈会全程直播高清录像】   @LINK   感谢昨天所有来场以及观看直播提问的各位，稍后相关资讯我会再次下收于留言处。,['ＭETOO'],1
1272,2018-07-01,被讥皮肤白像 #AV！女偶像直播哭诉经纪人 #性骚 #STU48 #森香穗 #もりかほ #かほたる @MENTION @MENTION #metoo  @LINK …,"['AV', '性骚', 'STU48', '森香穗', 'もりかほ', 'かほたる']",6
1273,2018-07-01,门徒公义第一轮预告：堂会专制霸权才是博浸倪立贤性侵案肇因   @LINK  #倪立贤 #博爱潮语浸信会东头堂 #性别公义事工 #metoo  pic.twitter.com/GHgwf5Epzu,"['倪立贤', '博爱潮语浸信会东头堂', '性别公义事工']",3
1274,2018-07-01,该粉丝还戴上眼镜，从上往下细看....   >>>  @LINK  #metoo #Okumanami #iweekly @LINK ,"['OKUMANAMI', 'IWEEKLY']",2
1275,2018-06-30,谷雨实验室：庆阳跳楼少女：生死都是一座孤岛  难讨「公道」的少女李奕奕像一座被潮汐渐渐吞没的孤岛，在潮水般人群的围观下，从8楼坠落。因为没有成家，按照当地风俗，她的骨灰不能带回乡里，也不能有墓碑和牌位。  #MeToo #China  @LINK … pic.twitter.com/8KMDZHrgjt,['CHINA'],1
1276,2018-06-30,【教友只叫她宽恕，又怪责她为何公开性骚扰事件。】＂当伤害事件发生时，大家不是把加害者视为冲突的源头，而是把申诉人视为矛盾的源头。＂曾被强吻的中大讲师对BBC中文说。#MeToo #ChurchToo　  @LINK ,['CHURCHTOO'],1
1277,2018-06-30,【教友只叫她宽恕，又怪责她为何公开性骚扰事件。】＂当伤害事件发生时，大家不是把加害者视为冲突的源头，而是把申诉人视为矛盾的源头。＂曾被强吻的中大讲师对BBC中文说。#MeToo #ChurchToo　 @LINK ,['CHURCHTOO'],1
1278,2018-06-29,文化艺术在社会发展方面不再领先，但 #OscarsSoWhite #MeToo 加上Time's up 等平权运动，令荷里活在现代文化变革中不落伍。  @LINK …,['OSCARSSOWHITE'],1
1279,2018-06-29,【好文推介】荒木经惟被喻为情色摄影大师，但 #metoo 事件后其御用模特儿 KaoRi 为自己发声。究竟两年之间的合作关系是超越金钱的艺术创作，还是被美化的剥削行为，看过 KaoRi 的自白，相信会找到答案。  @LINK …,[],0
1280,2018-06-29,女星被迫陪睡上百次轻生，师妹目击「拉坐腿上 #性侵」 #韩国 #SouthKorea #张紫妍 #JangJayeon #장자연 #metoo  @LINK …,"['性侵', '韩国', 'SOUTHKOREA', '张紫妍', 'JANGJAYEON', '장자연']",6
1281,2018-06-27,好莱坞淫魔勾结酒店大亨　旗下饭店当性侵「捕猎场」 #MeToo #HarveyWeinstein #GiuseppeCipriani @LINK …,"['HARVEYWEINSTEIN', 'GIUSEPPECIPRIANI']",2
1282,2018-06-27,《Churchtoo》中大女讲师遭教友强吻　向教会投诉无回音   @LINK  #黎明 #metoo  pic.twitter.com/WWxEMa1ea9,['黎明'],1
1283,2018-06-27,"Picotaro是关于Kosaka Daimao。 它意味着伟大的魔鬼。  他用暴力走过了我的主意。 他用暴力。 我拦截了我的想法。 我坚信他想成为名人。  Pikotaro不是他所想的。  他说威胁我。  ""继续骚扰出现在电视上。  引导你自杀。 「  我不会屈服于他的暴力。  遇到可怕的事情让我感到困惑。  #MeToo",[],0
1284,2018-06-27,Pico Taro Planning和P.P.A.P.不是他的想法。  我是最初的策划者。  随着他的暴力，我成了一名残疾人。  我也遭受了他的淫秽行为。  我觉得他的人类的本质有问题。  「这是一个国家威望的问题。」  #MeToo,[],0
1285,2018-06-27,"Picotaro是关于Kosaka Daimao。 它意味着伟大的魔鬼。  他用暴力走过了我的主意。 他用暴力。 我拦截了我的想法。 我坚信他想成为名人。  Pikotaro不是他所想的。  他说威胁我。  ""继续骚扰出现在电视上。  引导你自杀。 「  我不会屈服于他的暴力。  遇到可怕的事情让我感到困惑。  #MeToo",[],0
1286,2018-06-27,Pico Taro Planning和P.P.A.P.不是他的想法。  我是最初的策划者。  随着他的暴力，我成了一名残疾人。  我也遭受了他的淫秽行为。  我觉得他的人类的本质有问题。  「这是一个国家威望的问题。」  #MeToo,[],0
1287,2018-06-25,18岁少女遭奸杀分尸，是谁让女性成了弱势群体？  @LINK …  他们拿刀解决争端，把强奸视为理所当然，用殴打、勒颈和刀刺让女人闭嘴，用肢解让她们完全不复存在……除了愤怒和仇恨，我再无别的感受 #Metoo #yesallmen @MENTION pic.twitter.com/GNGGwsCajt,['YESALLMEN'],1
1288,2018-06-25,对女性最危险10国 美国列名其中 在美国仍如火如荼进行反性骚扰和性侵害「我也是(#MeToo)」运动的同时，根据汤森路透基金会(Thomson Reuters    @LINK …,[],0
1289,2018-06-25,香港教会调查：近1年28宗性侵···多半隐忍 「#MeToo」性侵风暴席卷香港教会，继博爱潮语浸信会日前爆出牧师涉非礼少女教友后，香港基督教协进会昨揭发至少55宗教会性骚扰个案，当中2  @LINK …,[],0
1290,2018-06-25,中国女性，你对性骚扰太不了解了 @LINK … #MeToo,[],0
1291,2018-06-24,香港基督教协进会昨公布调查，揭发至少55宗教会性骚扰个案，当中28宗涉性侵，包括10宗涉强奸或企图强奸，85%为男性加害女性个案，男性加害男性亦占11％…… #metoo  pic.twitter.com/Fu1GpPQ8C6,[],0
1292,2018-06-24,➜  @LINK  #MeToo 席卷全美，似乎仍无法照耀所有人。#成人片 女星 #NikkiBenz 控诉男演员 #RamonNomar #性侵。 影片中出现被殴打掌掴口塞异物的情节，她通常拿到剧本包含姿势 #体位，那天除了告知什么服装，只知道自己将和一个男人合作拍摄硬调 #色情 #hardcore  LINE ID：88sexyfoxy pic.twitter.com/xYYbc7myWC,"['成人片', 'NIKKIBENZ', 'RAMONNOMAR', '性侵', '体位', '色情', 'HARDCORE']",7
1293,2018-06-23,《博浸性侵案》东头堂会友留言证教会包庇倪立贤 踢爆博浸讲大话   @LINK  #博爱潮语浸信会东头堂 #倪立贀 #metoo #churchtoo pic.twitter.com/xXhjYcQVAM,"['博爱潮语浸信会东头堂', '倪立贀', 'CHURCHTOO']",3
1294,2018-06-23,《团契淫乐园》倪立贤报案疑避重就轻　未全面交代性侵详情   @LINK  #倪立贀 #博爱潮语浸信会东头堂 #churchtoo #metoo  pic.twitter.com/qzEtUYrR3e,"['倪立贀', '博爱潮语浸信会东头堂', 'CHURCHTOO']",3
1295,2018-06-23,再有牧师涉嫌非礼女教友 倪立贤称愿受审致歉 卷入性侵丑闻的教会发出声明 (网上截图)由揭发性侵事件的「#MeToo」运动催生  @LINK … pic.twitter.com/IMIZj8gMkl,[],0
1296,2018-06-22,【#metoo】牧师被指控非礼多名女教友　警证实接一男子报案　暂列求警调查 (20:15) - 20180622 - 港闻 - 即时新闻 - 明报新闻网  @LINK …,[],0
1297,2018-06-22,【 #MeToo 】被指控非礼多名女教友　牧师倪立贤：望藉法律审判表达歉意 (20:33) - 20180622 - 港闻 - 即时新闻 - 明报新闻网  @LINK …,[],0
1298,2018-06-22,【 #女权之声 被封100天 ：她们不要悼念，她们要咆哮】  支持 #MeToo 运动的性别平权媒体「女权之声」被封，警察说：「上面的人不喜欢『运动』两个字。」  「女权之声」被消  @LINK  pic.twitter.com/zTJ1YHrJLH,['女权之声'],1
1299,2018-06-22,韩国视帝不认 #性侵，反告女星生鱼片刀 #恐吓 3亿 #曹在显 #韩国 #SouthKorea #MeToo #조재현 @LINK …,"['性侵', '恐吓', '曹在显', '韩国', 'SOUTHKOREA', '조재현']",6
1300,2018-06-21,#metoo 揭露男性长久以来对女性的各种问题行为跟罪行，组织可从内部导正风气，不再雇佣女性员工像是解决提出问题的人。雇佣男性不会排除metoo(可参考Terry Crews)认为很土的女性就不会被性骚扰/性侵，这跟新闻留言抨击性骚扰受害者的外貌，是系出同源。不管外貌如何包得紧不紧，都有可能被性骚扰/性侵,[],0
1301,2018-06-21,【 #女权之声 被封100天 ：她们不要悼念，她们要咆哮】  支持 #MeToo 运动的性别平权媒体「女权之声」被封，警察说：「上面的人不喜欢『运动』两个字。」  「女权之声」被消音已有100天，但这能让女权主义者们「闭嘴」 吗？ @LINK ,['女权之声'],1
1302,2018-06-20,#Metoo 漏光严重，想换dell不管,[],0
1303,2018-06-20,韩国视帝厕所硬上女星！律师「双方同意下发生」 #曹在显 #韩国 #SouthKorea #MeToo #조재현  →→ @LINK … pic.twitter.com/rSpUt0KJtn,"['曹在显', '韩国', 'SOUTHKOREA', '조재현']",4
1304,2018-06-20,【报道女性受暴力侵害新闻 媒体该怎么做】越来越多的女性正在成为暴力的受害者，随着 #metoo 话题受到更多关注，媒体如何报道此类敏感的话题的方式变得至关重要： @LINK  pic.twitter.com/BcdOcUbynC,[],0
1305,2018-06-19,#MeToo ( 才不是这样用  pic.twitter.com/4ap3aBA7XH,[],0
1306,2018-06-19,没有一种伤害是值得被允许的。  >> @LINK  · · · #MeToo #LucyHale #iweekly #i周刊 @LINK ,"['LUCYHALE', 'IWEEKLY', 'I周刊']",3
1307,2018-06-19,在强奸和性侵上，犯罪的数量与去年相比，升高了42%。非德国人的嫌犯占比为37%。🤕 #找到事实 #Metoo⁠ ⁠  @LINK …,['找到事实'],1
1308,2018-06-19,艾玛沃特森@MENTION 在联合国 @MENTION 中的演讲看得我热泪盈眶...女权运动并非女霸权，而是破除刻板印象，消灭歧视不公！在锅瘟鬼这种强奸犯眼里，就没有尊重女性这几个字！#timesup #metoo  @LINK ,['TIMESUP'],1
1309,2018-06-18,美国专讯 737 (2018年6月16日)  @LINK  #USA #MeToo,['USA'],1
1310,2018-06-17,球迷的愤怒啊啊啊 #MeToo  @LINK …,[],0
1311,2018-06-17,[ #性别 #metoo #负评 #污告 ] 评论酿控告案子太多了！负评的留言没问题的话确实站得住脚甚至反告，诉讼费对方出   @LINK …... @LINK ,"['性别', '负评', '污告']",3
1312,2018-06-16,《房思琪的初恋乐园》，获中国梁羽生文学奖 #中国 #中囯 #China #梁羽生文学奖 #林奕含 #房思琪的初恋乐园 #房思琪的初恋乐园 #MeToo  @LINK …,"['中国', '中囯', 'CHINA', '梁羽生文学奖', '林奕含', '房思琪的初恋乐园', '房思琪的初恋乐园']",7
1313,2018-06-16,女权士出嚟讲几句 #红鸨特工 #metoo  @LINK …,['红鸨特工'],1
1314,2018-06-16,ME TOO... 也没有连假⋯  #空知英秋 #gintama #银魂 #metoo  @LINK …,"['空知英秋', 'GINTAMA', '银魂']",3
1315,2018-06-16,问题：为什么男人每赚一美元女人只赚0.77美元？  答案：男人不会因为犯错而MeToo他们的老板。  这老板接下来对于雇用女性员工这件事可能会持保留态度囉。  #MGTOW #MeToo  @LINK …,['MGTOW'],1
1316,2018-06-15,有时会故意开点窗帘让自己早起。#metoo,[],0
1317,2018-06-15,美国著名影星史泰龙被控性侵 警方对此展开调查 —— 该资料的主要内容是，一位女性在2017年11月「#MeToo」运动时透露，曾在1990年代遭到史泰龙性侵。  @LINK  pic.twitter.com/RU8g2yCHpA,[],0
1318,2018-06-14, @LINK  男森要懂得保护自己 #MeToo  @LINK ,[],0
1319,2018-06-14,北美斩获4150万美元！这部全女性阵容好莱坞大片成票房大赢家  @LINK   好莱坞进行的最新一次尝试，成为2018年以来首映周末票房最高的十部影片之一。 #MeToo 的大火正在全世界「围剿」，郭施主你怕了吗？  pic.twitter.com/LR75GQp2GH,[],0
1320,2018-06-14,#席维斯史特龙 遭控 #强暴，美检方展开调查 #SylvesterStallone #Stallone @MENTION #metoo #rape @LINK …,"['席维斯史特龙', '强暴', 'SYLVESTERSTALLONE', 'STALLONE', 'RAPE']",5
1321,2018-06-13,#为那些不能发声的孩子发声 一部令人心痛的电影， 滥用权力地位的暴行， 都该挺身而出，阻止一切再度发生！ 《嘉年华》哪里看?  @LINK  #METOO  @LINK ,['为那些不能发声的孩子发声'],1
1322,2018-06-11,各位可以开始 #metoo 了 ：）,[],0
1323,2018-06-10,收到求救讯号拜托帮帮他们！！！ 不过还真的有遇到明明很困扰但是不愿被救(帮忙)或是碍于是主管的状况😱😱 #MeToo  @LINK …,[],0
1324,2018-06-10,"#metoo  @LINK … ""好明显，大家对CCTVB嘅信任程度都太低。你睇德国总理默婶同Trump讲数果张相，都可以搞错话系白宫发，咁好难唔相信，你CCTVB班友有可能会乱嚟㖞，虽然我都系要加强做fact check嘅工作。""",[],0
1325,2018-06-10,"柯林顿出大丑😄 @MENTION @MENTION @MENTION  LIVE: Bill Clinton #MeToo Protest In Austin, Texas  Backup Feed:  @LINK   @LINK ",[],0
1326,2018-06-10,#metoo  @LINK … 本来以为这是一个台湾拉子妈妈的故事就很开心的看了起来 没想到后面藏有核弹  [down_2] @LINK ,[],0
1327,2018-06-10,脱星红了就会开始把衣服一件一件穿回去，然后开始支持女性主义和 #MeToo。  @LINK ,[],0
1328,2018-06-09,【专访】在迟到的 #MeToo 自白之前，囧星人：我想「改善」这个社会  @LINK  pic.twitter.com/S20ViDv01N,[],0
1329,2018-06-09,「美国小姐」选美取消泳装 「加拿大小姐」成先驱  @LINK … 百度再曝丑闻 多家公司传播色情被约谈  @LINK … #美国小姐 #MeToo #百度 #传播色情 #物化女性,"['美国小姐', '百度', '传播色情', '物化女性']",4
1330,2018-06-09,然后看着一堆ㄅㄑ女跟着恶烂渣籽在那边取暖说 #metoo 会被玩坏，你就知道这社会（或许在你身边）的人类有多恶心了。😏 #有屌真好 #去你的生女儿最好 #去你的不知道什么是父权红利 #去你的台湾女权过高 #父权烂渣巨婴废物不分男女全都该死 @LINK …,"['有屌真好', '去你的生女儿最好', '去你的不知道什么是父权红利', '去你的台湾女权过高', '父权烂渣巨婴废物不分男女全都该死']",5
1331,2018-06-07,受到 #MeToo 运动的影响，美国小姐选美，不再将泳装列为项目之一。  #新唐人亚太台MOD320频道与您相见 #国际NTD》#美国小姐 #选美 #泳装 #MeToo  @LINK …,"['新唐人亚太台MOD320频道与您相见', '国际NTD', '美国小姐', '选美', '泳装']",5
1332,2018-06-07,实在无法想像为什么会有人联合女人打压女性主义者然后还说 #metoo 迟早会被女性主义者玩坏，这种人是不是从小到大一切平安没有受过性骚扰才讲这种话？  #有屌真好 #玻璃睾丸易碎品 #去你的生女儿最好 #去你的不知道什么是父权红利 #去你的台湾女权过高 #父权烂渣巨婴废物不分男女全都该死,"['有屌真好', '玻璃睾丸易碎品', '去你的生女儿最好', '去你的不知道什么是父权红利', '去你的台湾女权过高', '父权烂渣巨婴废物不分男女全都该死']",6
1333,2018-06-07,所以，一个好的 #metoo 故事要怎样写才合格啊(谜之笑  @LINK ,[],0
1334,2018-06-07,The latest 玉山日报(Beta)!  @LINK … #metoo,[],0
1335,2018-06-07,#跨性关系 #无性恋 #虐待 #性侵 #幸存者 #metoo 这些标签不该被当成一个人的盾牌，尤其是被中伤的时候，也不该通通贴上脸让自己显然比较特别、比较真实、比较忍辱负重  我主张自己的仇自己报，不让任何人一起承受，不...  @LINK ,"['跨性关系', '无性恋', '虐待', '性侵', '幸存者']",5
1336,2018-06-07,囧星人「我小时候发生的虐待和性侵，我想要保护父母，不敢说出口。」 #MeToo  @LINK …,[],0
1337,2018-06-06,笑死，不想被 #MeToo 都不行？  男生保护好自己错了吗？  @LINK …,[],0
1338,2018-06-05,#色新闻  可是 #比基尼 就是当年的 #女权 抬头诞生的产物。 鸡皮疙瘩男孩  #MeToo #美国小姐 @LINK …,"['色新闻', '比基尼', '女权', '美国小姐']",4
1339,2018-06-05,性侵百女，好莱坞淫魔韦斯坦出庭不认罪 #Hollywood #metoo #HarveyWeinstein @MENTION @LINK …,"['HOLLYWOOD', 'HARVEYWEINSTEIN']",2
1340,2018-06-05,我喜欢一部 @MENTION 影片  @LINK  Joe Rogan - #MeToo Has Become a Witch Hunt,[],0
1341,2018-06-05,出现了!没有因为 #metoo 事件而耽误太久  @LINK …,[],0
1342,2018-06-05,#MeToo (拨发）,[],0
1343,2018-06-05,#metoo 冰咖啡是邪门歪道,[],0
1344,2018-06-04,【每日一呼】 郭文鬼：海外民运是茅屎坑。 那你是什么？！ 蹭求跪拜——一脚踢开——落井下石。 卑劣至极！ #砸锅 #MeToo  @LINK …,['砸锅'],1
1345,2018-06-03,东京都狛江市长高桥都彦（66）因为遭举发数度对不同的女性职员性骚扰，提出辞呈，今日获得市议会全会一致同意。原先匿名举发时拒绝辞职的高桥，甚至说举发人是「想太多」，结果其中四名被害人改以实名抗议，才逼得市长辞职。 虽然晚多了，但 #MeToo 运动终于在日本发酵。  @LINK …,[],0
1346,2018-06-03,在 #我要讨厌你五分钟 那边看到一则匿名 #metoo 说遇过坐后面的男同学伸手过来摸他屁股。 突然想到国三冲刺班的时候，我也被坐后面的别校男同学摸过。  然后我就假装没事，继续写笔记。 但另一手偷偷伸到屁股附近 stand by 等他。,['我要讨厌你五分钟'],1
1347,2018-06-02,中文推友圈 #metoo 运动,[],0
1348,2018-06-01,The latest 金色老子新闻!  @LINK … #metoo,[],0
1349,2018-06-01,【百无禁技(加强版)】第226集 • 世杯谁禁球员性欲谁便是叫鸡领队 • #MeToo 乱章告人男士高呼：被害MeToo  @LINK ,[],0
1350,2018-05-31,#西诺起诉 中有这样一段话，我可以作证，是真的。 马蕊是我的好姐妹，也曾是郭文贵的助理，她起诉郭强奸的案子在纽约州最高院审理。郭文贵反复诋毁她，曾公开说：「马蕊太丑了谁会强奸她」「马蕊是个精神病，连猪都不会强奸她」「马蕊迟早会被杀死」。 #MeToo @MENTION  @LINK …,['西诺起诉'],1
1351,2018-05-31,一边拉黑我，一边放我的视频。 🐶剩这是唱的哪出啊？ 来来来，别纠结了，痛快地 #砸锅 吧！ 郭文鬼从来表面一套背后一套，恭喜你学到精华！ 大胆地揭批他的性侵犯罪吧！恭喜改邪归正！ #MeToo @MENTION @MENTION @MENTION @MENTION pic.twitter.com/iuMQGd8nov,['砸锅'],1
1352,2018-05-31,#砸锅 #西诺控诉 得有道理！ 来看看声称自己一生最尊重女性的人究竟是什么鬼！ #MeToo  @LINK …,"['砸锅', '西诺控诉']",2
1353,2018-05-31,郭文贵的组织就是邪教组织：有严格教义。所有成员必须绝对忠于郭文贵，要不择手段地赚钱，承诺一旦成为忠诚的成员就能赚大钱，鼓励成员配备武器，郭文贵一再要求他的支持者遵守这些教条。 而其实，他本人已经悄悄回笼资金出售纽约法拉盛豪宅。 从来只顾自己，哪管他人死活。 砸锅，不遗余力！ #MeToo  @LINK …,[],0
1354,2018-05-31,强吻女伴伸衣内乱摸，19岁男偶像遭判刑1年半 @MENTION @MENTION #一级秘密 #TopSecret #TST #庚河 #JSLCompany #경하 #KyeongHa #MeToo  @LINK …,"['一级秘密', 'TOPSECRET', 'TST', '庚河', 'JSLCOMPANY', '경하', 'KYEONGHA']",7
1355,2018-05-30,#MeToo 终于找到机会用了,[],0
1356,2018-05-30,世界各国政府、雇主和劳工齐聚一堂，讨论消除职场暴力与骚扰的国际公约草案。一如反对性侵和性骚扰的 #MeToo 运动所揭示，基于性别的暴力仍普遍存在。各国政府可以亡羊补牢，采纳有拘束力的全球准则，加强对职场暴力与骚扰的事前防范和事后处置。 @LINK …,[],0
1357,2018-05-27,下一步是不是该 #Metoo 了？我房东夫妇吵架有一次也报警了…… 警察上门但是没有带走人。,[],0
1358,2018-05-26,虽然我是个男的，但女孩儿们请记住 #MeToo #米兔   不只有女孩儿再战斗，#Come on !,"['米兔', 'COME']",2
1359,2018-05-26,你支持 #MeToo 运动吗?,[],0
1360,2018-05-25,#MeToo 祸首，好莱坞淫魔制片传将投案 #HarveyWeinstein @MENTION @LINK …,['HARVEYWEINSTEIN'],1
1361,2018-05-25,不会吧，又一个喜欢的影帝John Travolta也要倒下了？#metoo  @LINK …,[],0
1362,2018-05-25,#好莱坞罪恶之都 今天全球最强大男子被控持续几十年强奸、性虐待好莱坞巨头温斯坦 #Weinstein 向纽约警方投案。迄今为止已有超过100多名妇女通过社交媒体 #MeToo 活动对Weinstein提出指控，称为「 温斯坦效应 」。第一次见到美国媒体用牛逼来形容该案件。,"['好莱坞罪恶之都', 'WEINSTEIN']",2
1363,2018-05-25,#韦恩斯坦 表示不认罪。两百万取保候审。律师声明称，不符合事实，希望尽快撤销指控。#MeToo 韦恩斯坦被指控强奸性骚扰。  @LINK …,['韦恩斯坦'],1
1364,2018-05-25,#MeToo  如此轰轰烈烈、卓有成效、撼天动地，在咱国师眼里是「好莱坞小将的文化大革命」。 即使在证据面前，国师们依然不屑一顾，甚至下贱到截取受害人控诉之词的片段来证明她们是哗众取宠，是白左的阴谋。 国师们是在追寻「程序正义」？还是在哭泣WASP的消亡？ 其实是社达味的人血馒头吃惯了，戒不了了。,[],0
1365,2018-05-25,【娱乐】原来他是这样！  #MorganFreeman #MeToo  @LINK …,['MORGANFREEMAN'],1
1366,2018-05-25,郭比韦恩斯坦斯有过之而无不及！ #MeToo  @LINK …,[],0
1367,2018-05-25,受到多项指控的好莱坞大鳄韦恩斯坦今天预计向警方自首。审判开始了。#MeToo #Weinstein @LINK …,['WEINSTEIN'],1
1368,2018-05-25,【遭多名女性指控性骚扰 摩根·弗里曼发声明道歉】#Metoo  @LINK … pic.twitter.com/iuhozaOanz,[],0
1369,2018-05-25,#MeToo 这场运动真的强，不仅持续这么久，而且还在深入和扩大  @LINK …,[],0
1370,2018-05-25,被爆爷孙乱伦后，#摩根佛利曼 遭控性骚8女 #MorganFreeman #MeToo #Metoomovement #性骚 @LINK …,"['摩根佛利曼', 'MORGANFREEMAN', 'METOOMOVEMENT', '性骚']",4
1371,2018-05-24,镜头前是这么好的演员，镜头下却这样子........粉丝该有多失望..........  【摩根费里曼认了性骚8女！　受害女崩溃控诉：他每天都在抚摸我】  @LINK  #MorganFreeman #Metoo  pic.twitter.com/VSdBN8By1I,['MORGANFREEMAN'],1
1372,2018-05-24,摩根费里曼耶...傻眼 #MeToo  @LINK …,[],0
1373,2018-05-24,#MeToo 就连摩根费里曼都有一份......,[],0
1374,2018-05-24,#苏话说#（1410）#MeToo 运动已经让很多名人「落马」，连非常受人尊敬的Morgan Freeman也未能幸免。相信这些指控大部分不是捏造，但我觉得整个运动应该是毖后重于惩前。否则，无异于亡羊不补牢。  @LINK …,['苏话说'],1
1375,2018-05-24,人生就像一盒Morgan Freeman，昨天入选温哥华公共交通播报语音，今天就 #METOO 了…🤦🏿‍♀️  @LINK …,[],0
1376,2018-05-24,唉，80岁的奥斯卡影星摩根弗里曼也要因性骚扰轰然倒下了。好莱坞还有正派男吗？#MeToo  @LINK …,[],0
1377,2018-05-24,连上帝都... #MeToo  @LINK …,[],0
1378,2018-05-24,#METOO【东京･狛江市长承认性骚扰女职员拟辞职(视频)】因疑性骚扰女性市政府职员而被追究的东京都狛江市市长·高桥都彦，23日在该市市政府办公处召开记者会，承认性骚扰一事并正式表明辞意「不能更进一步扰乱市政」。将与支持者协商后，2周内向市议会提出辞职......全文见 @LINK … pic.twitter.com/AeIkke3pqS,[],0
1379,2018-05-23,也许有人觉得 Me too这个活动有点皇后般的浮夸或是滥情，但这个 还是有实质启发的，也表现了某些我们看不到的大部分，里面的部分现实，也是某些人的残酷人生  @LINK … 瑞典学院分裂，今年不颁发诺贝尔文学奖 #METOO,[],0
1380,2018-05-23,「#我也是」（#MeToo）反性骚扰运动席卷全球，美国两个相关倡议组织合作，22日宣布为10名曾遭性骚扰的连锁快餐店麦当劳前女员工，向美国平等机会就业委员会入禀控告麦当劳。 @LINK  pic.twitter.com/UW95LuK4oJ,['我也是'],1
1381,2018-05-23,Joanna Chiu in FP on #MeToo among journalists posted in #China: 多名驻华外国男记者患有晚期直男癌 西方新闻机构驻外分社里的色狼既有害于同事，也有害于新闻报道 @LINK ,['CHINA'],1
1382,2018-05-23,[R18] 这R18片子的教战守则(错误示范)，隔天被吉而且上新闻版并挂 #metoo 标签...   [emo1102] [emo1043]  [emo1032]  [emo1124]  @LINK ... @LINK ,[],0
1383,2018-05-21,安替疯狂转推女推友自拍算不算物化女性? #MeToo,[],0
1384,2018-05-21,#metoo 昨天在星巴克坐着，遇到一中国男孩跟我搭讪，说是搭讪，是因为他以夸我衬衫好看为引子开始谈话，当然是说英语，因为这边美国默认的语言是英语。后来问我哪里人，我说中北的。他说他也是北京的，然后开始用中文聊天。整个过程我是比较紧张的，因为我怕他操我。现在的男人，不光女人怕，男人都怕,[],0
